Firm*,First Name*,Last Name*,Email Address*,Preferred Language*,Default Module,User ID*,SecureZone ID,OSS User ID,CR2 User ID,SSO User ID,Role*,Firm Level Access*,RR Code Assignment,Module Overrides,Features
NBIN,Performancetest,fum10190,performancetestfum10190@gmail.com,EN,firm_client_accounts,Performancetest.fum10190,nbcsuper,ProxyH,perftesting191.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10191,performancetestfum10191@gmail.com,EN,firm_client_accounts,Performancetest.fum10191,nbcsuper,ProxyH,,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10192,performancetestfum10192@gmail.com,EN,firm_client_accounts,Performancetest.fum10192,nbcsuper,ProxyH,perftesting192.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10193,performancetestfum10193@gmail.com,EN,firm_client_accounts,Performancetest.fum10193,nbcsuper,ProxyH,perftesting193.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10194,performancetestfum10194@gmail.com,EN,firm_client_accounts,Performancetest.fum10194,nbcsuper,ProxyH,perftesting194.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10195,performancetestfum10195@gmail.com,EN,firm_client_accounts,Performancetest.fum10195,nbcsuper,ProxyH,perftesting195.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10196,performancetestfum10196@gmail.com,EN,firm_client_accounts,Performancetest.fum10196,nbcsuper,ProxyH,perftesting196.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10197,performancetestfum10197@gmail.com,EN,firm_client_accounts,Performancetest.fum10197,nbcsuper,ProxyH,perftesting197.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10198,performancetestfum10198@gmail.com,EN,firm_client_accounts,Performancetest.fum10198,nbcsuper,ProxyH,perftesting198.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10199,performancetestfum10199@gmail.com,EN,firm_client_accounts,Performancetest.fum10199,nbcsuper,ProxyH,perftesting199.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10200,performancetestfum10200@gmail.com,EN,firm_client_accounts,Performancetest.fum10200,nbcsuper,ProxyH,perftesting200.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10201,performancetestfum10201@gmail.com,EN,firm_client_accounts,Performancetest.fum10201,nbcsuper,ProxyH,perftesting201.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10202,performancetestfum10202@gmail.com,EN,firm_client_accounts,Performancetest.fum10202,nbcsuper,ProxyH,perftesting202.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10203,performancetestfum10203@gmail.com,EN,firm_client_accounts,Performancetest.fum10203,nbcsuper,ProxyH,perftesting204.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10204,performancetestfum10204@gmail.com,EN,firm_client_accounts,Performancetest.fum10204,nbcsuper,ProxyH,perftesting205.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10205,performancetestfum10205@gmail.com,EN,firm_client_accounts,Performancetest.fum10205,nbcsuper,ProxyH,perftesting206.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10206,performancetestfum10206@gmail.com,EN,firm_client_accounts,Performancetest.fum10206,nbcsuper,ProxyH,perftesting207.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10207,performancetestfum10207@gmail.com,EN,firm_client_accounts,Performancetest.fum10207,nbcsuper,ProxyH,perftesting208.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10208,performancetestfum10208@gmail.com,EN,firm_client_accounts,Performancetest.fum10208,nbcsuper,ProxyH,perftesting209.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10209,performancetestfum10209@gmail.com,EN,firm_client_accounts,Performancetest.fum10209,nbcsuper,ProxyH,perftesting210.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10210,performancetestfum10210@gmail.com,EN,firm_client_accounts,Performancetest.fum10210,nbcsuper,ProxyH,perftesting211.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10211,performancetestfum10211@gmail.com,EN,firm_client_accounts,Performancetest.fum10211,nbcsuper,ProxyH,perftesting212.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10212,performancetestfum10212@gmail.com,EN,firm_client_accounts,Performancetest.fum10212,nbcsuper,ProxyH,perftesting213.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10213,performancetestfum10213@gmail.com,EN,firm_client_accounts,Performancetest.fum10213,nbcsuper,ProxyH,perftesting214.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10214,performancetestfum10214@gmail.com,EN,firm_client_accounts,Performancetest.fum10214,nbcsuper,ProxyH,perftesting215.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10215,performancetestfum10215@gmail.com,EN,firm_client_accounts,Performancetest.fum10215,nbcsuper,ProxyH,perftesting217.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10216,performancetestfum10216@gmail.com,EN,firm_client_accounts,Performancetest.fum10216,nbcsuper,ProxyH,perftesting218.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10217,performancetestfum10217@gmail.com,EN,firm_client_accounts,Performancetest.fum10217,nbcsuper,ProxyH,perftesting219.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10218,performancetestfum10218@gmail.com,EN,firm_client_accounts,Performancetest.fum10218,nbcsuper,ProxyH,perftesting220.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10219,performancetestfum10219@gmail.com,EN,firm_client_accounts,Performancetest.fum10219,nbcsuper,ProxyH,perftesting221.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10220,performancetestfum10220@gmail.com,EN,firm_client_accounts,Performancetest.fum10220,nbcsuper,ProxyH,perftesting222.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10221,performancetestfum10221@gmail.com,EN,firm_client_accounts,Performancetest.fum10221,nbcsuper,ProxyH,perftesting223.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10222,performancetestfum10222@gmail.com,EN,firm_client_accounts,Performancetest.fum10222,nbcsuper,ProxyH,perftesting224.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10223,performancetestfum10223@gmail.com,EN,firm_client_accounts,Performancetest.fum10223,nbcsuper,ProxyH,perftesting225.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10224,performancetestfum10224@gmail.com,EN,firm_client_accounts,Performancetest.fum10224,nbcsuper,ProxyH,perftesting226.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10225,performancetestfum10225@gmail.com,EN,firm_client_accounts,Performancetest.fum10225,nbcsuper,ProxyH,perftesting227.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10226,performancetestfum10226@gmail.com,EN,firm_client_accounts,Performancetest.fum10226,nbcsuper,ProxyH,perftesting228.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10227,performancetestfum10227@gmail.com,EN,firm_client_accounts,Performancetest.fum10227,nbcsuper,ProxyH,perftesting229.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10228,performancetestfum10228@gmail.com,EN,firm_client_accounts,Performancetest.fum10228,nbcsuper,ProxyH,perftesting230.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10229,performancetestfum10229@gmail.com,EN,firm_client_accounts,Performancetest.fum10229,nbcsuper,ProxyH,perftesting231.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10230,performancetestfum10230@gmail.com,EN,firm_client_accounts,Performancetest.fum10230,nbcsuper,ProxyH,perftesting232.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10231,performancetestfum10231@gmail.com,EN,firm_client_accounts,Performancetest.fum10231,nbcsuper,ProxyH,perftesting233.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10232,performancetestfum10232@gmail.com,EN,firm_client_accounts,Performancetest.fum10232,nbcsuper,ProxyH,perftesting234.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10233,performancetestfum10233@gmail.com,EN,firm_client_accounts,Performancetest.fum10233,nbcsuper,ProxyH,perftesting235.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10234,performancetestfum10234@gmail.com,EN,firm_client_accounts,Performancetest.fum10234,nbcsuper,ProxyH,perftesting236.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10235,performancetestfum10235@gmail.com,EN,firm_client_accounts,Performancetest.fum10235,nbcsuper,ProxyH,perftesting237.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10236,performancetestfum10236@gmail.com,EN,firm_client_accounts,Performancetest.fum10236,nbcsuper,ProxyH,perftesting238.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Performancetest,fum10237,performancetestfum10237@gmail.com,EN,firm_client_accounts,Performancetest.fum10237,nbcsuper,ProxyH,perftesting239.qa,,ManageAll_V1.17,TRUE,AAAA-9999,"compass_r2,firm_client_accounts,orders_module,orders_upload,soma_servicing,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
